lat,lon
43.61672598,-83.94785649
43.616453,-83.94777927
43.61618076,-83.94773309
43.61589999,-83.94769828
43.61561749,-83.9476817
43.6153283,-83.94766699
43.61504569,-83.94766667
43.61476915,-83.94767785
43.61449627,-83.94768317
43.61421879,-83.94769385
43.61394107,-83.94770276
43.61365795,-83.94771787
43.61337589,-83.94772662
43.61308544,-83.94773683
43.61278127,-83.9477341
43.61247986,-83.94774409
43.61218244,-83.94775935
43.61187667,-83.94777014
43.61157391,-83.94777703
43.61126457,-83.94778516
43.61095437,-83.94780227
43.61063763,-83.94781982
43.61033544,-83.94783244
43.61002514,-83.94784406
43.60971797,-83.94784455
43.60941631,-83.94785528
43.6091119,-83.94786276
43.60881937,-83.94786839
43.60852786,-83.94788658
43.60824319,-83.94789957
43.60796753,-83.94790514
43.6076902,-83.94791199
43.60742511,-83.94792696
43.60715227,-83.94793824
43.60688337,-83.94794715
43.60662363,-83.94794612
43.60636127,-83.94796436
43.60610965,-83.94798986
43.60585206,-83.94799495
43.60585206,-83.94799495
43.60531776,-83.94800879
43.60507358,-83.94802745
43.60481619,-83.94803517
43.60456948,-83.94804286
43.60432155,-83.94804693
43.6040581,-83.94804852
43.60381334,-83.94805271
43.60354153,-83.9480327
43.60330863,-83.94805416
43.60307675,-83.9480753
43.60283483,-83.94809623
43.60259345,-83.94810568
43.60234278,-83.94812758
43.60209826,-83.94813707
43.60183944,-83.94812474
43.60158491,-83.94813331
43.60132921,-83.94812048
43.6010812,-83.94813927
43.60083258,-83.94815208
43.6005834,-83.94816121
43.60033932,-83.94817229
43.60009263,-83.94818831
43.59983483,-83.94819311
43.59957547,-83.94819917
43.59931557,-83.94820716
43.59904892,-83.94821816
43.59878151,-83.94823308
43.59851266,-83.94824189
43.59824091,-83.9482504
43.59797465,-83.94826251
43.59770035,-83.94827689
43.59742716,-83.94828657
43.59715311,-83.94830687
43.5968767,-83.94830435
43.59658772,-83.94830375
43.59632059,-83.94831146
43.59604442,-83.94833011
43.59575185,-83.94833857
43.5954625,-83.94834472
43.59517216,-83.94835986
43.59489549,-83.94837489
43.59460314,-83.94837798
43.59430616,-83.94838025
43.59402066,-83.94839666
43.5937347,-83.94841066
43.59343247,-83.9484089
43.59313464,-83.9484163
43.59283352,-83.94842055
43.59251952,-83.94843356
43.5922118,-83.94844882
43.59189532,-83.94844596
43.59157546,-83.94845371
43.59126037,-83.94846216
43.59095062,-83.94848495
43.59064578,-83.94851276
43.59033166,-83.94852117
43.59001783,-83.94853418
43.58971593,-83.94854393
43.58940758,-83.94856242
43.58909178,-83.94857129
43.58876991,-83.94858557
43.58845482,-83.94859306
43.58814973,-83.94861406
43.58783077,-83.94862911
43.58750914,-83.94864249
43.58719966,-83.94865064
43.58688066,-83.94866609
43.58655684,-83.94867077
43.58624181,-83.94868871
43.5859253,-83.94869782
43.58561873,-83.94870406
43.58529693,-83.94871249
43.58498367,-83.94872464
43.58467424,-83.94873931
43.58435458,-83.94874308
43.58404122,-83.94874828
43.5837349,-83.94877481
43.58342992,-83.94879616
43.5831164,-83.94881061
43.5828061,-83.94882337
43.58249397,-83.94883687
43.58216443,-83.94884636
43.58185188,-83.9488681
43.58154406,-83.94888168
43.58122352,-83.94889449
43.58089956,-83.94890632
43.58057619,-83.94890912
43.5802443,-83.9488954
43.57996514,-83.9489197
43.57967,-83.94893286
43.57934552,-83.94893627
43.57902915,-83.94893795
43.57871126,-83.94895118
43.57839319,-83.94896433
43.57807551,-83.94897582
43.57776124,-83.94899148
43.57746094,-83.94901113
43.57715098,-83.94903352
43.57684188,-83.94904604
43.57652214,-83.94906383
43.57621197,-83.9490723
43.57589713,-83.94908105
43.57558606,-83.94908366
43.5752686,-83.94909209
43.57494662,-83.94909389
43.57463786,-83.94912033
43.57432647,-83.94913777
43.57400437,-83.9491346
43.573693,-83.94914132
43.57338039,-83.94914797
43.57307014,-83.94916393
43.5727551,-83.94917845
43.57244141,-83.9491899
43.5721284,-83.94918957
43.57181888,-83.94921067
43.57150916,-83.94922937
43.57118802,-83.94923749
43.57087226,-83.94924929
43.57054973,-83.94925801
43.57022946,-83.94926732
43.56991561,-83.94927894
43.56960786,-83.94928745
43.56929766,-83.94929739
43.56897665,-83.94930565
43.56865882,-83.94932096
43.56833899,-83.94932996
43.56801326,-83.94933685
43.56769521,-83.94935051
43.56737783,-83.94935178
43.56705931,-83.94936474
43.56674414,-83.9493705
43.56642536,-83.9493758
43.56612057,-83.94939481
43.56579999,-83.94940936
43.56547754,-83.94940252
43.56515984,-83.94940717
43.56483835,-83.94941715
43.56452685,-83.94942617
43.56421358,-83.94943657
43.56391113,-83.9494621
43.56359682,-83.94947503
43.56328482,-83.94948926
43.56296328,-83.94948849
43.56265331,-83.94949112
43.56233198,-83.94947174
43.56201815,-83.94943702
43.56170988,-83.94939737
43.5614091,-83.94933186
43.56108604,-83.94922153
43.56078195,-83.94911887
43.56047588,-83.94897789
43.56017634,-83.94883752
43.55987302,-83.94869122
43.55960708,-83.94852026
43.55929909,-83.94834937
43.55901116,-83.94819978
43.55868732,-83.94799204
43.55837737,-83.94772534
43.55809889,-83.94750744
43.55781797,-83.94742199
43.55753026,-83.94727113
43.55724135,-83.94713602
43.55693803,-83.9469492
43.55664746,-83.94677961
43.55634489,-83.94664173
43.55605437,-83.94647464
43.55576534,-83.94632151
43.55547429,-83.94616423
43.55518916,-83.9459919
43.5549365,-83.94586198
43.55468063,-83.94569416
43.55428484,-83.94549502
43.55399964,-83.94541216
43.55367176,-83.9452807
43.55334891,-83.9452029
43.55303922,-83.9451261
43.55272633,-83.94506087
43.55242373,-83.9449915
43.5520863,-83.94490988
43.5517806,-83.94489789
43.5514594,-83.94486772
43.55115496,-83.94484489
43.55083289,-83.94483664
43.55051194,-83.94483892
43.55019804,-83.94484466
43.54988329,-83.94485425
43.54957547,-83.9448774
43.54925671,-83.94488916
43.54893593,-83.94490085
43.54862504,-83.94491741
43.54830933,-83.94492111
43.5479882,-83.94493181
43.54767128,-83.94493349
43.54735116,-83.94493658
43.54703181,-83.94495011
43.546711,-83.94496084
43.54639041,-83.94496916
43.54606598,-83.94499006
43.54574398,-83.94500704
43.54542277,-83.94502308
43.54509843,-83.94504599
43.54478197,-83.94506459
43.5444618,-83.94508278
43.54414019,-83.94509662
43.54382328,-83.94511069
43.54350217,-83.94512168
43.54317826,-83.94512136
43.54285621,-83.94512683
43.5425364,-83.94513824
43.54221527,-83.94514849
43.54189842,-83.94516227
43.54157707,-83.94517439
43.54124726,-83.94517965
43.5409312,-83.9451866
43.54059859,-83.94518342
43.54028678,-83.94519344
43.53997018,-83.9451952
43.53966023,-83.94519582
43.53932982,-83.94519932
43.53900827,-83.94518839
43.53869177,-83.94518972
43.53836619,-83.94517787
43.53803922,-83.94515726
43.53771659,-83.94513012
43.53739553,-83.94512142
43.53706644,-83.94509334
43.53674568,-83.94506197
43.53642466,-83.94502566
43.53610418,-83.94497422
43.53579563,-83.94493843
43.53547164,-83.94488753
43.53515939,-83.94483652
43.53487307,-83.94479011
43.53456287,-83.94474024
43.5342991,-83.94470854
43.53399139,-83.94464504
43.53367881,-83.94456597
43.53337741,-83.94449874
43.53308005,-83.94443101
43.53278861,-83.94435513
43.53250107,-83.94427902
43.53223037,-83.94420187
43.53198173,-83.9441322
43.53173091,-83.94405563
43.53149709,-83.94399392
43.53128834,-83.94393693
43.53108702,-83.94387316
43.53091382,-83.94382835
43.53076024,-83.94381607
43.53059849,-83.94378944
43.53044572,-83.94378472
43.53027904,-83.94377379
43.53014577,-83.94379711
43.53002495,-83.94382315
43.52990335,-83.94385573
43.52978426,-83.94388116
43.52968849,-83.94392443
43.52960203,-83.94397259
43.52953388,-83.94400639
43.52946817,-83.94404041
43.52942827,-83.94407428
43.52939881,-83.94412189
43.52935559,-83.94414803
43.52931243,-83.94417873
43.52927364,-83.94420412
43.52923922,-83.94422829
43.52922124,-83.94426186
43.52919293,-83.94427563
43.52917201,-83.94430376
43.52914741,-83.9443049
43.52912243,-83.94432263
43.52909615,-83.94432671
43.52907219,-83.94433483
43.52903357,-83.94433861
43.52899527,-83.94434698
43.5289604,-83.9443595
43.52892446,-83.9443701
43.52888824,-83.94437883
43.52885151,-83.94439168
43.52881033,-83.94440591
43.5287573,-83.94440745
43.52868177,-83.94439176
43.52862572,-83.944386
43.52860728,-83.94441263
43.52856222,-83.94439097
43.52854659,-83.94441733
43.52849333,-83.94441131
43.52846145,-83.94441133
43.52847328,-83.94444899
43.52847218,-83.9444684
43.52846285,-83.94447275
43.52845766,-83.94446305
43.52845646,-83.94446527
43.5284551,-83.94446827
43.52845342,-83.94446732
43.52845363,-83.94447473
43.52845425,-83.9444805
43.52845461,-83.94448372
43.52845517,-83.94448601
43.52845572,-83.94448672
43.52845474,-83.9444856
43.52845232,-83.94448041
43.52845365,-83.94445914
43.52845238,-83.94445238
43.52845205,-83.94445023
43.52845187,-83.94444798
43.52845126,-83.94444722
45.46554186,-84.92703589
45.43211189,-84.96900423
45.43214982,-84.9692581
45.43219049,-84.96951258
45.43223343,-84.96976795
45.4322714,-84.9700287
45.43232028,-84.9702816
45.43236286,-84.97054707
45.43240191,-84.97081906
45.43244688,-84.9710742
45.38911761,-84.91095323
45.38910455,-84.910741
45.38909196,-84.91052275
45.38907911,-84.9103019
45.38906494,-84.91008013
45.38904822,-84.90984459
45.38903938,-84.90961176
45.38903464,-84.90936759
45.38902652,-84.90912155
45.38901768,-84.90887243
45.38902917,-84.90860892
45.38904498,-84.90835095
45.38906489,-84.90809008
45.38908496,-84.90781664
45.38912611,-84.90754744
45.38918587,-84.90725795
45.38926772,-84.90699689
45.38935588,-84.90672165
45.38945421,-84.90644051
45.38955531,-84.90616531
45.38966287,-84.90589689
45.38978133,-84.90563464
45.38991959,-84.90537602
45.39005754,-84.90511161
45.39020137,-84.90484456
45.39033797,-84.90457811
45.39047539,-84.90429844
45.39060341,-84.9040255
45.3907356,-84.90375458
45.39086527,-84.90348939
45.39098618,-84.9032327
45.39110118,-84.90298736
45.3912017,-84.90276516
45.39129856,-84.90255892
45.39138385,-84.90237496
45.3914643,-84.90220521
45.39154018,-84.90203779
45.39160114,-84.90186384
45.39162844,-84.90167184
45.3916497,-84.90147375
45.3916318,-84.90127485
45.39162863,-84.90107414
45.39163357,-84.90086021
45.39163713,-84.90063931
NaN,NaN
43.52843468,-83.94443419
43.52843473,-83.94443447
43.52843548,-83.94443446
43.52843584,-83.94443463
43.52843712,-83.94443464
43.52843876,-83.94443526
43.5284397,-83.9444354
43.52844035,-83.94443413
43.5284406,-83.94443333
43.52844064,-83.94443242
43.52844095,-83.94443159
43.5284459,-83.944427
43.52844883,-83.94442386
43.52845103,-83.94441846
43.52845704,-83.94440443
43.52846343,-83.94439303
43.52847119,-83.9443826
43.52847978,-83.94437617
43.52847839,-83.94437671
43.52847942,-83.94437569
43.52847422,-83.94437896
43.52846646,-83.94438372
43.52845037,-83.94438936
43.52843335,-83.94439177
43.52841583,-83.94439188
43.52839832,-83.94438884
43.52837959,-83.94438262
43.52835996,-83.94437275
43.52833646,-83.94435951
43.52831399,-83.9443461
43.52829114,-83.94433401
43.52826935,-83.94432177
43.52824729,-83.94431046
43.52822556,-83.94429842
43.5282034,-83.94428677
43.52818089,-83.94427325
43.5281529,-83.94425575
43.52812466,-83.94423796
43.52809635,-83.94422004
43.52806771,-83.94420261
43.52803639,-83.94418259
43.52799149,-83.9441529
43.52793794,-83.94410085
43.52788081,-83.94406201
43.52783455,-83.94401464
43.52776074,-83.94394479
43.52769834,-83.94385455
43.52763024,-83.94377616
43.52754964,-83.94368743
43.52749094,-83.94357653
43.52743576,-83.94348252
43.52736465,-83.94339061
43.5273313,-83.9433162
43.52727479,-83.94319108
43.52721778,-83.94305524
43.52716506,-83.94293313
43.52709244,-83.94281328
43.52704092,-83.94269368
43.52698143,-83.94254986
43.52691586,-83.94241557
43.52681293,-83.94226322
43.52669867,-83.94213498
43.5265708,-83.94200079
43.52642814,-83.94188704
43.52626607,-83.94178788
43.52609668,-83.94170277
43.52591953,-83.94162761
43.52571218,-83.9415388
43.52550663,-83.94144508
43.52530176,-83.94136342
43.52508437,-83.94125677
43.52486826,-83.94116171
43.52465141,-83.94106504
43.52443966,-83.94097714
43.52422761,-83.94088727
43.52401419,-83.9407901
43.52380437,-83.9407016
43.52360598,-83.94062283
43.5233985,-83.94053227
43.52318226,-83.94043045
43.52296626,-83.9403326
43.52274569,-83.94023918
43.52253358,-83.94014745
43.5223238,-83.94006114
43.52211271,-83.9399642
43.5218952,-83.93987098
43.52172139,-83.93980398
43.52152987,-83.93973408
43.52134237,-83.9396596
43.5211661,-83.93958883
43.52100918,-83.93952619
43.52085103,-83.93946337
43.52069553,-83.93941091
43.52055213,-83.93934402
43.5204034,-83.9392809
43.52025786,-83.93922139
43.52011036,-83.93914949
43.51997037,-83.93909016
43.519859,-83.93904223
43.51972687,-83.93898168
43.51959523,-83.93893122
43.519467,-83.93887962
43.51933541,-83.93882017
43.51920032,-83.9387824
43.51906964,-83.93871965
43.51894827,-83.93865191
43.51881974,-83.93860692
43.51869027,-83.93855031
43.51855683,-83.93850241
43.51843444,-83.93846025
43.51831109,-83.93841812
43.51818407,-83.93836564
43.51805543,-83.93831267
43.51792177,-83.93824263
43.51778046,-83.93817452
43.51763107,-83.93808989
43.51747054,-83.93801002
43.51730753,-83.93793962
43.51713721,-83.93786954
43.51697047,-83.93779794
43.51679703,-83.93772719
43.51662162,-83.93765882
43.51644237,-83.93757847
43.51625619,-83.93750948
43.51607829,-83.93743978
43.5159036,-83.93736128
43.51573797,-83.9372885
43.51557427,-83.93721612
43.51540227,-83.93714188
43.51523685,-83.93706759
43.51507758,-83.93699928
43.51492558,-83.93692388
43.5147753,-83.93685999
43.5146261,-83.93679415
43.51446898,-83.9367293
43.5143145,-83.93666568
43.51418255,-83.93661093
43.51406442,-83.93657903
43.51391323,-83.93652068
43.5137633,-83.93645968
43.51360838,-83.93639419
43.51345294,-83.93633173
43.51329895,-83.93627101
43.51311576,-83.93618699
43.51295828,-83.93612588
43.51282093,-83.93607141
43.51266921,-83.93599284
43.51250404,-83.93592543
43.51233348,-83.9358548
43.51216258,-83.93578483
43.51202355,-83.93573367
43.51183939,-83.93565154
43.51167812,-83.93558262
43.51150858,-83.93551862
43.5113234,-83.93544583
43.51114916,-83.93537401
43.51097259,-83.9353012
43.5108113,-83.935226
43.51061669,-83.93514433
43.51041731,-83.93506724
43.51023267,-83.93498979
43.51003297,-83.93491046
43.50983141,-83.93482414
43.50964418,-83.93474952
43.5094483,-83.9346682
43.50924843,-83.93457618
43.50904008,-83.9344913
43.50883136,-83.93440744
43.50862105,-83.93432224
43.50842088,-83.93424784
43.50821042,-83.93415695
43.50799509,-83.93406543
43.50778148,-83.93398291
43.5075656,-83.93389897
43.50734427,-83.93380667
43.50713068,-83.93371941
43.50692742,-83.93363974
43.50670785,-83.93355583
43.50649156,-83.93347606
43.50626565,-83.93337297
43.50605041,-83.93328304
43.50582649,-83.93318626
43.50560215,-83.93308996
43.50538382,-83.93300472
43.50516522,-83.93291675
43.50497147,-83.932831
43.50476344,-83.93273339
43.50454881,-83.93264569
43.50433501,-83.93256386
43.50412993,-83.93248272
43.50392081,-83.93240597
43.50371521,-83.93232589
43.50347985,-83.93223903
43.50325891,-83.93215593
43.50302706,-83.93206057
43.50276864,-83.93197138
43.50254544,-83.93186772
43.50230967,-83.93176356
43.50206223,-83.93166769
43.50181225,-83.93156009
43.50155516,-83.93145576
43.50129848,-83.93134869
43.50103595,-83.93123264
43.50077054,-83.93112067
43.50049886,-83.93102329
43.50022641,-83.93091035
43.49994471,-83.93079451
43.49966823,-83.93068193
43.49937925,-83.93057079
43.49912041,-83.93045924
43.49883834,-83.9303437
43.49856486,-83.93023025
43.49828969,-83.93011007
43.49802133,-83.93000727
43.49775363,-83.92988916
43.49747681,-83.92977144
43.49720142,-83.92967076
43.49691012,-83.92953733
43.49662672,-83.92941834
43.49635093,-83.92930426
43.49606913,-83.92918825
43.49579465,-83.92908697
43.49550476,-83.92897439
43.49521434,-83.92885616
43.49493431,-83.92872756
43.49464827,-83.92860012
43.49436898,-83.92848232
43.49408487,-83.92835443
43.49381507,-83.92824578
43.49354956,-83.92811076
43.49328577,-83.92798759
43.49304403,-83.9278724
43.49276875,-83.92773142
43.49249039,-83.92758008
43.49221869,-83.92743211
43.49195281,-83.92727318
43.49168499,-83.92709998
43.49141517,-83.92691757
43.49115417,-83.92673495
43.4908906,-83.92653988
43.4906412,-83.92633732
43.49038737,-83.92613733
43.49013755,-83.92592615
43.48989445,-83.92571222
43.48964953,-83.92548876
43.48940683,-83.92526612
43.4891828,-83.92503514
43.48895221,-83.92480659
43.48872857,-83.92457329
43.48851109,-83.92433551
43.48829128,-83.92409551
43.48808427,-83.92383664
43.48787513,-83.92358695
43.48766787,-83.92332862
43.48746462,-83.92307107
43.48727266,-83.92279452
43.48708311,-83.92252712
43.48689955,-83.92224587
43.48672002,-83.92196484
43.48654668,-83.92167401
43.4863736,-83.92137837
43.48619782,-83.92109029
43.48602359,-83.92079481
43.48585962,-83.92048827
43.48569291,-83.92018024
43.48552924,-83.91986834
43.48537458,-83.91955393
43.48522032,-83.91924564
43.48507679,-83.91894198
43.48493859,-83.91863546
43.48479561,-83.91832977
43.48465387,-83.91800737
43.48452011,-83.91770427
43.48437667,-83.91739207
43.48423163,-83.91708461
43.48408882,-83.91677798
43.48393847,-83.91646636
43.48379513,-83.91617848
43.48366427,-83.91590294
43.48355208,-83.91566011
43.48344272,-83.9154346
43.48333799,-83.91521411
43.48321042,-83.91497858
43.48310617,-83.914764
43.48300176,-83.91454525
43.48288792,-83.91432216
43.48278132,-83.91409861
43.48266959,-83.9138683
43.48255739,-83.91362712
43.48244464,-83.91338708
43.48232755,-83.91314695
43.48222776,-83.91290717
43.48211345,-83.91266747
43.48199151,-83.9124214
43.48187703,-83.91217913
43.48176049,-83.91192238
43.48164143,-83.91167262
43.4814923,-83.91139358
43.48136662,-83.91113025
43.48123166,-83.91085017
43.48109571,-83.91058056
43.4809508,-83.91030503
43.48080874,-83.9100337
43.4806484,-83.90975572
43.48049455,-83.90948365
43.48033956,-83.90920099
43.48017684,-83.90892879
43.48001192,-83.90866462
43.47984739,-83.90840268
43.4796777,-83.90813744
43.47950612,-83.90786828
43.47931794,-83.90758818
43.47894465,-83.90704566
43.47894465,-83.90704566
43.47875538,-83.90677952
43.47855714,-83.90652166
43.47835868,-83.90625777
43.47815133,-83.90599368
43.4779392,-83.90573259
43.47772773,-83.9054767
43.47751114,-83.90522721
43.47731094,-83.90497334
43.47709236,-83.90473025
43.47688326,-83.90448266
43.4766709,-83.90423908
43.47646972,-83.9039792
43.47625882,-83.9037328
43.47605421,-83.90347619
43.47584785,-83.90322321
43.47563485,-83.90297509
43.47541876,-83.90273093
43.4752105,-83.90248262
43.47499332,-83.90223849
43.47479202,-83.90198626
43.47457384,-83.9017418
43.4743664,-83.90149749
43.47415671,-83.9012492
43.47394432,-83.90101123
43.47372827,-83.90077689
43.47351108,-83.90053167
43.47329686,-83.9002775
43.47310159,-83.90004742
43.47287123,-83.89978972
43.47264153,-83.8995292
43.47241438,-83.89927337
43.47218389,-83.89901482
43.47195775,-83.89874439
43.47172459,-83.89847749
43.47151208,-83.89820828
43.47129486,-83.89794671
43.47109545,-83.89768652
43.47087271,-83.89743255
43.47066403,-83.89718767
43.47046603,-83.89694497
43.47026674,-83.89670294
43.47005722,-83.89646737
43.46984799,-83.89623031
43.46963475,-83.8959968
43.46943401,-83.89576448
43.46922383,-83.89553312
43.4690159,-83.8953024
43.46881373,-83.89508127
43.46863555,-83.89486722
43.46847253,-83.89467175
43.46830101,-83.89449048
43.46821088,-83.89435348
43.46808268,-83.89420674
43.46795253,-83.89407336
43.46782572,-83.89393075
NaN,NaN
45.47067882,-84.93207529
45.46545597,-84.92690294
45.46537955,-84.92676202
45.46528445,-84.9266417
45.46518654,-84.92652202
45.46509199,-84.9264019
45.46496562,-84.92646325
45.46485098,-84.92644281
45.46473603,-84.9264132
45.46459724,-84.92636533
45.43249253,-84.97133611
45.4325374,-84.97159137
45.43258417,-84.97184702
45.43262775,-84.97211249
45.43266416,-84.97238063
45.43270631,-84.97264555
45.43275032,-84.97288688
45.43278496,-84.97315105
45.43280956,-84.97341807
45.43282675,-84.97368174
45.43284319,-84.97395682
45.43283887,-84.97422287
45.43282237,-84.97449854
45.43280017,-84.97476658
45.43276629,-84.97502863
45.43272399,-84.97528536
45.43268305,-84.97552705
45.43263249,-84.97574118
45.43258319,-84.97595084
45.4325315,-84.97615825
45.43249792,-84.97634015
45.43244922,-84.97653674
45.43239674,-84.976731
45.43234749,-84.97692383
45.43229926,-84.97710424
45.43225603,-84.97728272
45.43220823,-84.97747212
45.43217492,-84.97765615
45.43213183,-84.97783727
45.4320882,-84.97801054
45.43204977,-84.97818533
45.43201288,-84.97836282
45.43198298,-84.97853631
45.43195449,-84.97870656
45.43195066,-84.97884041
45.43191184,-84.97901044
45.43189687,-84.97915882
45.43185036,-84.97933303
45.43182437,-84.9794768
45.43178879,-84.97962965
45.43175314,-84.97977067
45.43172696,-84.97990373
45.43170008,-84.9800344
45.43167389,-84.98015257
45.43165006,-84.98027553
45.43162758,-84.9803949
45.43160115,-84.98050996
45.43157597,-84.98062938
45.43154705,-84.9807466
45.43152288,-84.98087144
45.43150489,-84.98097913
45.43147076,-84.9811006
45.43144587,-84.98121133
45.43141664,-84.98132128
45.39164147,-84.90041351
45.39164719,-84.9001774
45.39164544,-84.89993472
45.39164154,-84.89968475
45.391637,-84.89942578
45.39163517,-84.89916272
45.39163535,-84.89889351
45.39163165,-84.89861757
45.39162499,-84.89834011
45.39162341,-84.89806609
45.39162486,-84.89778904
45.39162473,-84.89751519
45.39162455,-84.89724557
45.39162853,-84.89697611
45.39163179,-84.8967164
45.3916331,-84.89645114
45.39163367,-84.89618269
45.39163447,-84.89591831
45.39163687,-84.89565287
45.39164023,-84.89538838
45.39163577,-84.89512465
45.39163543,-84.8948562
45.39164236,-84.89458705
45.39165092,-84.89430871
45.39165305,-84.89402072
45.39165423,-84.89372509
45.39165548,-84.89342918
45.39165708,-84.89312153
45.39165621,-84.89281193
45.3916579,-84.89249393
45.39165498,-84.89217114
45.39165085,-84.89184584
45.39165365,-84.89152196
45.39165296,-84.89119389
45.39165579,-84.89086866
45.39165632,-84.89053231
45.3916588,-84.8901928
45.39166208,-84.8898516
45.39166234,-84.88951171
45.39166585,-84.88917008
45.39166,-84.8888266
45.3916702,-84.8884793
45.39166991,-84.88812013
45.39167009,-84.88777277
45.39167359,-84.88742501
45.3916729,-84.88707572
45.39167421,-84.88673565
45.39167462,-84.88638936
45.39167284,-84.88605114
45.39167347,-84.8857093
45.39167946,-84.88537576
45.39168246,-84.88503287
45.3916814,-84.88469995
45.39167953,-84.88436631
45.39168017,-84.8840288
45.39168255,-84.88369886
45.39168185,-84.88336754
45.39168129,-84.88303957
45.39168145,-84.88271151
45.39168103,-84.88238021
45.39168885,-84.88206229
45.39169422,-84.88174813
45.39169927,-84.88143267
45.391701,-84.88111833
45.39170665,-84.8808058
45.39170784,-84.88049107
45.39170705,-84.88018138
45.39169828,-84.87987157
45.39169989,-84.87955945
45.39169937,-84.87925515
45.39169785,-84.87895868
45.39170324,-84.87865063
45.39169902,-84.87835375
45.39170245,-84.87806542
45.39169918,-84.87776823
45.39169603,-84.87748247
45.39169502,-84.87719608
45.39169449,-84.87690894
45.39169901,-84.87663713
45.39169809,-84.87635703
45.3916954,-84.87608883
45.39169724,-84.87583521
45.39169398,-84.87557098
45.39169554,-84.87529527
45.39169381,-84.87502971
45.39169251,-84.87477188
45.39169512,-84.87452655
45.39168769,-84.87430934
45.3917004,-84.87403508
45.39170083,-84.87391507
45.39170804,-84.87374872
45.39168438,-84.87364811
45.39165179,-84.87355242
45.39159169,-84.8734948
45.39151629,-84.87346258
45.39142256,-84.87346261
45.39132013,-84.87346475
45.3912161,-84.87346682
45.39111387,-84.87346483
45.39100319,-84.87346133
45.39088685,-84.87346213
45.39076435,-84.87345182
45.39063718,-84.873447
45.39051059,-84.8734467
45.39037994,-84.87344871
45.390239,-84.87344899
45.39009892,-84.87344669
45.38995355,-84.87344936
45.38980731,-84.87344523
45.38966265,-84.87344098
45.38951712,-84.8734383
45.38936425,-84.87343765
45.38920825,-84.873448
45.38905103,-84.87345212
45.38889293,-84.87344873
45.38872676,-84.87344796
45.38856077,-84.87344673
45.38839583,-84.87344418
45.38822968,-84.87344112
45.38806381,-84.87343943
45.38789996,-84.87343963
45.38773677,-84.87343829
45.38757626,-84.8734365
45.38740956,-84.87344495
45.38724121,-84.87344185
45.38706935,-84.87343487
45.38688884,-84.87342382
45.38669944,-84.87340714
45.38650891,-84.87339934
45.38631945,-84.87340029
45.38612946,-84.87340181
45.38593188,-84.87339172
45.38573439,-84.87338863
45.38553573,-84.8733869
45.38534146,-84.87338194
45.38514743,-84.87337305
45.3849535,-84.87336668
45.38475977,-84.87336194
45.38457147,-84.8733659
45.38437965,-84.87336264
45.38418996,-84.87335477
45.38399605,-84.87335285
45.38379989,-84.8733511
45.38360585,-84.87334503
45.38341758,-84.8733388
45.38323572,-84.87332972
45.38305552,-84.87332803
45.38288637,-84.87332584
45.38272169,-84.87331761
45.38256625,-84.87331235
45.3824111,-84.87330938
45.38226249,-84.87330374
45.38211202,-84.87330186
45.38196258,-84.8732956
45.3818056,-84.8732947
45.38164684,-84.87328518
45.38148265,-84.87328145
45.38130505,-84.87327506
45.3811217,-84.87326953
45.38093267,-84.87326577
45.38073559,-84.87326129
45.38053446,-84.87325981
45.38032847,-84.87325941
45.38012052,-84.87325706
45.37990885,-84.87325746
45.37969797,-84.87325419
45.37948107,-84.8732516
45.37927137,-84.87325194
45.37906248,-84.8732448
45.37885473,-84.87323913
45.37865073,-84.87324055
45.37845005,-84.8732423
45.37825111,-84.87324524
45.3780616,-84.8732455
45.37787717,-84.8732483
45.37770069,-84.87324984
45.3775352,-84.87324833
45.3773882,-84.8732566
45.37725814,-84.87328132
45.37715593,-84.87334785
45.37707593,-84.87343633
45.37703638,-84.87356886
45.37699208,-84.87368648
45.37692755,-84.87379281
45.3768418,-84.87387102
45.37675602,-84.87393939
45.37662331,-84.87392494
45.37650466,-84.87392563
45.37637438,-84.8739222
45.37624225,-84.87391818
45.37610521,-84.87391466
45.37596304,-84.87390948
45.37581691,-84.87390347
45.37566885,-84.87390249
45.37551389,-84.87389998
45.37535976,-84.87389472
45.37520419,-84.87389378
45.37504683,-84.87389462
45.37488713,-84.87389676
45.3747276,-84.8738937
45.37456422,-84.87389276
45.3744034,-84.87389512
45.37423816,-84.87389533
45.37407447,-84.87389995
45.37391491,-84.87390069
45.37376076,-84.87389902
45.37360833,-84.87389797
45.37345824,-84.87389823
45.3733113,-84.87389817
45.37316973,-84.87389911
45.37303561,-84.87390187
45.37290579,-84.87390165
45.37278723,-84.87390805
45.37267396,-84.87391013
45.37257251,-84.87391023
45.37248689,-84.8739271
45.37241949,-84.87395644
45.37237451,-84.87398945
45.37234903,-84.8740094
45.37234034,-84.87402298
45.37234444,-84.87402252
45.37234669,-84.87402209
45.37234437,-84.87401946
45.37234308,-84.87402146
45.37233404,-84.87404113
45.37230201,-84.87408359
45.37225329,-84.87412348
45.37217724,-84.87413
45.37209099,-84.87409535
45.37199814,-84.87405577
45.37189533,-84.87400971
45.37178707,-84.87397567
45.37166743,-84.87392337
45.37153337,-84.87386771
45.37138855,-84.87378642
45.37123644,-84.87370562
45.37109047,-84.87359526
45.37094401,-84.87345486
45.37080427,-84.87328898
45.37067377,-84.87309974
45.37055546,-84.87288691
45.37045561,-84.87264189
